"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"b_Guidelines&Conditions","T21",,,,,,
"b_Guidelines&Conditions","U21",,,,,,
"b_Guidelines&Conditions","A22",,,,,,
"b_Guidelines&Conditions","B22",,,,,,
"b_Guidelines&Conditions","C22",,,,,,
"b_Guidelines&Conditions","D22",,,,,,
"b_Guidelines&Conditions","E22",,,,,,
"b_Guidelines&Conditions","F22",,,,,,
"b_Guidelines&Conditions","G22",,,,,,
"b_Guidelines&Conditions","H22",,,,,,
"b_Guidelines&Conditions","I22",,,,,,
"b_Guidelines&Conditions","J22",,,,,,
"b_Guidelines&Conditions","K22",,,,,,
"b_Guidelines&Conditions","L22",,,,,,
"b_Guidelines&Conditions","M22",,,,,,
"b_Guidelines&Conditions","N22",,,,,,
"b_Guidelines&Conditions","O22",,,,,,
"b_Guidelines&Conditions","P22",,,,,,
"b_Guidelines&Conditions","Q22",,,,,,
"b_Guidelines&Conditions","R22",,,,,,
"b_Guidelines&Conditions","S22",,,,,,
"b_Guidelines&Conditions","T22",,,,,,
"b_Guidelines&Conditions","U22",,,,,,
"b_Guidelines&Conditions","A23",,,,,,
"b_Guidelines&Conditions","B23",,,,,,
"b_Guidelines&Conditions","C23",,,,,,
"b_Guidelines&Conditions","D23",,,,,,
"b_Guidelines&Conditions","E23",,,,,,
"b_Guidelines&Conditions","F23",,,,,,
"b_Guidelines&Conditions","G23",,,,,,
"b_Guidelines&Conditions","H23",,,,,,
"b_Guidelines&Conditions","I23",,,,,,
"b_Guidelines&Conditions","J23",,,,,,
"b_Guidelines&Conditions","K23",,,,,,
"b_Guidelines&Conditions","L23",,,,,,
"b_Guidelines&Conditions","M23",,,,,,
"b_Guidelines&Conditions","N23",,,,,,
"b_Guidelines&Conditions","O23",,,,,,
"b_Guidelines&Conditions","P23",,,,,,
"b_Guidelines&Conditions","Q23",,,,,,
"b_Guidelines&Conditions","R23",,,,,,
"b_Guidelines&Conditions","S23",,,,,,
"b_Guidelines&Conditions","T23",,,,,,
"b_Guidelines&Conditions","U23",,,,,,
"b_Guidelines&Conditions","A24",,,,,,
"b_Guidelines&Conditions","B24",,,,,,
"b_Guidelines&Conditions","C24",,,,,,
"b_Guidelines&Conditions","D24",,,,,,
"b_Guidelines&Conditions","E24",,,,,,
"b_Guidelines&Conditions","F24",,,,,,
"b_Guidelines&Conditions","G24",,,,,,
"b_Guidelines&Conditions","H24",,,,,,
"b_Guidelines&Conditions","I24",,,,,,
"b_Guidelines&Conditions","J24",,,,,,
"b_Guidelines&Conditions","K24",,,,,,
"b_Guidelines&Conditions","L24",,,,,,
"b_Guidelines&Conditions","M24",,,,,,
