"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"E_PurchPrec","Z24",,,,,,
"E_PurchPrec","A25",,,,,,
"E_PurchPrec","B25",,,,,,
"E_PurchPrec","C25",,,,,,
"E_PurchPrec","D25",,,,,,
"E_PurchPrec","E25",,,,,,
"E_PurchPrec","F25",,,,,,
"E_PurchPrec","G25",,,,,,
"E_PurchPrec","H25",,,,,,
"E_PurchPrec","I25",,,,,,
"E_PurchPrec","J25",,,,,,
"E_PurchPrec","K25",,,,,,
"E_PurchPrec","L25",,,,,,
"E_PurchPrec","M25",,,,,,
"E_PurchPrec","N25",,,,,,
"E_PurchPrec","O25",,,,,,
"E_PurchPrec","P25",,,,,,
"E_PurchPrec","Q25",,,,,,
"E_PurchPrec","R25",,,,,,
"E_PurchPrec","S25",,,,,,
"E_PurchPrec","T25",,,,,,
"E_PurchPrec","U25",,,,,,
"E_PurchPrec","V25",,,,,,
"E_PurchPrec","W25",,,,,,
"E_PurchPrec","X25",,,,,,
"E_PurchPrec","Y25",,,,,,
"E_PurchPrec","Z25",,,,,,
"E_PurchPrec","A26",,,,,,
"E_PurchPrec","B26",,,,,,
"E_PurchPrec","C26",,,,,,
"E_PurchPrec","D26",,,,,,
"E_PurchPrec","E26",,,,,,
"E_PurchPrec","F26",,,,,,
"E_PurchPrec","G26",,,,,,
"E_PurchPrec","H26",,,,,,
"E_PurchPrec","I26",,,,,,
"E_PurchPrec","J26",,,,,,
"E_PurchPrec","K26",,,,,,
"E_PurchPrec","L26",,,,,,
"E_PurchPrec","M26",,,,,,
"E_PurchPrec","N26",,,,,,
"E_PurchPrec","O26",,,,,,
"E_PurchPrec","P26",,,,,,
"E_PurchPrec","Q26",,,,,,
"E_PurchPrec","R26",,,,,,
"E_PurchPrec","S26",,,,,,
"E_PurchPrec","T26",,,,,,
"E_PurchPrec","U26",,,,,,
"E_PurchPrec","V26",,,,,,
"E_PurchPrec","W26",,,,,,
"E_PurchPrec","X26",,,,,,
"E_PurchPrec","Y26",,,,,,
"E_PurchPrec","Z26",,,,,,
"E_PurchPrec","A27",,,,,,
"E_PurchPrec","B27",,,,,,
"E_PurchPrec","C27",,,,,,
"E_PurchPrec","D27",,,,,,
"E_PurchPrec","E27",,,,,,
"E_PurchPrec","F27",,,,,,
"E_PurchPrec","G27",,,,,,
"E_PurchPrec","H27",,,,,,
"E_PurchPrec","I27",,,,,,
"E_PurchPrec","J27",,,,,,
"E_PurchPrec","K27",,,,,,
"E_PurchPrec","L27",,,,,,
"E_PurchPrec","M27",,,,,,
"E_PurchPrec","N27",,,,,,
"E_PurchPrec","O27",,,,,,
"E_PurchPrec","P27",,,,,,
"E_PurchPrec","Q27",,,,,,
"E_PurchPrec","R27",,,,,,
"E_PurchPrec","S27",,,,,,
"E_PurchPrec","T27",,,,,,
"E_PurchPrec","U27",,,,,,
"E_PurchPrec","V27",,,,,,
"E_PurchPrec","W27",,,,,,
"E_PurchPrec","X27",,,,,,
"E_PurchPrec","Y27",,,,,,
"E_PurchPrec","Z27",,,,,,
"E_PurchPrec","A28",,,,,,
"E_PurchPrec","B28",,,,,,
"E_PurchPrec","C28",,,,,,
"E_PurchPrec","D28",,,,,,
"E_PurchPrec","E28",,,,,,
"E_PurchPrec","F28",,,,,,
"E_PurchPrec","G28",,,,,,
"E_PurchPrec","H28",,,,,,
"E_PurchPrec","I28",,,,,,
"E_PurchPrec","J28",,,,,,
"E_PurchPrec","K28",,,,,,
"E_PurchPrec","L28","2","1","7","0","",
"E_PurchPrec","M28",,,,,,
"E_PurchPrec","N28",,,,,,
"E_PurchPrec","O28",,,,,,
"E_PurchPrec","P28",,,,,,
